1.300000;2.619629;2.619629;2.619629;2.756009;2.756009;2.756009;2.927655;2.927655;2.884734;2.884734;2.884734;2.929999;2.929999;2.929999;2.884762;2.884762;2.926989;2.926989;2.926989;2.884726;2.884726;2.927382;2.927382;2.927382;2.888166;
1.400000;2.888166;2.888166;2.841897;2.841897;3.266525;3.266525;3.266525;3.224179;3.224179;3.224179;3.133035;3.133035;3.223687;3.223687;3.223687;3.139498;3.139498;3.139498;3.266185;3.266185;3.182101;3.182101;3.182101;3.181741;3.181741;
1.500000;3.181628;3.181628;3.181628;3.325818;3.325818;3.325818;3.432232;3.432232;3.523769;3.523769;3.523769;3.508177;3.508177;3.508177;3.563609;3.563609;3.432625;3.432625;3.432625;3.605669;3.605669;3.605669;3.479019;3.479019;3.521064;
1.600000;3.521064;3.521064;3.378121;3.378121;3.378121;3.775554;3.775554;3.648567;3.648567;3.648567;3.633298;3.633298;3.691304;3.691304;3.691304;3.648285;3.648285;3.605370;3.605370;3.605370;3.649137;3.649137;3.649137;3.648236;3.648236;
1.700000;3.641507;3.641507;3.641507;3.855737;3.855737;3.855737;4.094577;4.094577;4.115094;4.115094;4.115094;4.114903;4.114903;4.114903;4.114938;4.114938;4.119994;4.119994;4.119994;4.110055;4.110055;4.115010;4.115010;4.115010;4.115030;
1.800000;4.115030;4.115030;3.961132;3.961132;4.412213;4.412213;4.412213;4.284304;4.284304;4.284304;4.247734;4.247734;4.235615;4.235615;4.235615;4.285868;4.285868;4.241370;4.241370;4.241370;4.243311;4.243311;4.243311;4.283494;4.283494;
1.900000;4.249055;4.249055;4.249055;4.383579;4.383579;4.383579;4.581826;4.581826;4.539274;4.539274;4.539274;4.581463;4.581463;4.581463;4.581617;4.581617;4.581697;4.581697;4.581697;4.539208;4.539208;4.563511;4.563511;4.563511;4.581617;
2.000000;4.581617;4.581617;4.402231;4.402231;4.402231;5.048465;5.048465;4.836337;4.836337;4.836337;4.878698;4.878698;4.878396;4.878396;4.878396;4.878721;4.878721;4.877116;4.877116;4.877116;4.879715;4.879715;4.879715;4.877629;4.877629;
2.100000;4.880629;4.880629;4.880629;4.949826;4.949826;4.949826;5.191672;5.191672;5.175493;5.175493;5.175493;5.176854;5.176854;5.176854;5.175303;5.175303;5.134104;5.134104;5.134104;5.160042;5.160042;5.189260;5.189260;5.189260;5.134521;
2.200000;5.134521;5.134521;4.976757;4.976757;4.976757;5.642506;5.642506;5.472685;5.472685;5.472685;5.479553;5.479553;-688.672302;-688.672302;-688.672302;5.430143;5.430143;5.472744;5.472744;5.472744;5.368638;5.368638;5.368638;5.514837;5.514837;
2.300000;5.430311;5.430311;5.430311;5.553968;5.553968;5.553968;5.718571;5.718571;5.727312;5.727312;5.727312;5.769779;5.769779;5.769779;5.726354;5.726354;5.772537;5.772537;5.772537;5.775638;5.775638;5.763366;5.763366;5.763366;5.724442;
2.400000;5.724442;5.724442;5.477186;5.477186;5.477186;6.321434;6.321434;6.081566;6.081566;6.081566;6.023710;6.023710;6.066784;6.066784;6.066784;6.066632;6.066632;6.066632;6.066725;6.066725;6.066327;6.066327;6.066327;6.066046;6.066046;
2.500000;6.048566;6.048566;6.048566;6.166497;6.166497;6.166497;6.382627;6.382627;6.320533;6.320533;6.320533;6.363956;6.363956;6.363956;6.362864;6.362864;6.321473;6.321473;6.321473;6.405776;6.405776;6.320753;6.320753;6.320753;6.362864;
2.600000;6.362864;6.362864;6.168315;6.168315;6.168315;6.872139;6.872139;6.660532;6.660532;6.660532;6.660344;6.660344;6.660506;6.660506;6.660506;6.644048;6.644048;6.660467;6.660467;6.660467;6.639069;6.639069;6.639069;6.641058;6.641058;
2.700000;6.662436;6.662436;6.662436;6.813585;6.813585;6.813585;6.948505;6.948505;6.956668;6.956668;6.956668;6.957824;6.957824;6.957824;6.957810;6.957810;6.957232;6.957232;6.957232;6.934937;6.934937;6.957071;6.957071;6.957071;6.956690;
2.800000;6.956690;6.956690;6.727521;6.727521;6.727521;7.297931;7.297931;7.212676;7.212676;7.212676;7.168893;7.168893;7.019429;7.019429;7.019429;7.107575;7.107575;7.107575;7.126957;7.126957;7.127342;7.127342;7.127342;7.126516;7.126516;
2.900000;7.127232;7.127232;7.127232;7.287903;7.287903;7.287903;7.589309;7.589309;7.579119;7.579119;7.579119;7.552333;7.552333;7.552333;7.550889;7.550889;7.590714;7.590714;7.590714;7.551181;7.551181;7.593997;7.593997;7.593997;7.566082;
3.000000;7.566082;7.566082;7.300071;7.300071;7.300071;8.059720;8.059720;7.729373;7.729373;7.729373;7.720120;7.720120;7.611679;7.611679;7.611679;7.834202;7.834202;7.834202;7.720209;7.720209;7.720597;7.720597;7.720597;7.722564;7.722564;
3.100000;7.733535;7.733535;7.733535;7.871847;7.871847;7.871847;7.994506;7.994506;8.082705;8.082705;8.082705;7.976839;7.976839;7.976839;8.060164;8.060164;7.975976;7.975976;7.975976;8.060731;8.060731;8.017471;8.017471;8.017471;8.060848;
3.200000;8.060848;8.060848;7.740923;7.740923;7.740923;8.655215;8.655215;8.314374;8.314374;8.314374;8.315161;8.315161;8.314620;8.314620;8.314620;8.315128;8.315128;8.357261;8.357261;8.357261;8.314091;8.314091;8.314091;-686.653198;-686.653198;
3.299999;8.358130;8.358130;8.358130;8.322978;8.322978;8.322978;8.639996;8.639996;8.704410;8.704410;8.704410;8.526265;8.526265;8.526265;8.747984;8.747984;8.688522;8.688522;8.688522;8.611234;8.611234;8.654688;8.654688;8.654688;8.654270;
3.399999;8.654270;8.654270;8.334221;8.334221;8.334221;9.247653;9.247653;8.832148;8.832148;8.832148;9.078842;9.078842;8.950824;8.950824;8.950824;8.950478;8.950478;8.950478;8.951842;8.951842;8.911821;8.911821;8.911821;8.909488;8.909488;
3.499999;8.951168;8.951168;8.951168;9.063549;9.063549;9.063549;9.289678;9.289678;9.249099;9.249099;9.249099;9.250543;9.250543;9.250543;9.205684;9.205684;9.248153;9.248153;9.248153;9.248116;9.248116;9.225039;9.225039;9.225039;9.249346;
3.599999;9.249346;9.249346;8.959140;8.959140;8.959140;9.927258;9.927258;9.545179;9.545179;9.545179;9.544918;9.544918;9.545254;9.545254;9.545254;9.544991;9.544991;9.584792;9.584792;9.584792;9.507239;9.507239;9.507239;9.545065;9.545065;
3.699999;9.545622;9.545622;9.545622;9.604512;9.604512;9.604512;9.601099;9.601099;10.096775;10.096775;10.096775;9.838367;9.838367;9.838367;9.884437;9.884437;9.845284;9.845284;9.845284;9.833872;9.833872;9.845590;9.845590;9.845590;9.838082;
3.799999;9.838082;9.838082;9.442391;9.442391;9.442391;10.393368;10.393368;9.877920;9.877920;9.877920;10.139139;10.139139;10.011563;10.011563;10.011563;9.969818;9.969818;9.969818;10.011776;10.011776;9.920606;9.920606;9.920606;10.095139;10.095139;
3.899999;10.012626;10.012626;10.012626;10.174417;10.174417;10.174417;10.477623;10.477623;10.436574;10.436574;10.436574;10.296598;10.296598;10.296598;10.605347;10.605347;10.479139;10.479139;10.479139;10.478695;10.478695;10.477662;10.477662;10.477662;10.329815;
3.999999;10.329815;10.329815;10.209199;10.209199;10.209199;11.018223;11.018223;10.446247;10.446247;10.446247;10.772858;10.772858;-684.588440;-684.588440;-684.588440;10.596734;10.596734;10.596734;10.593287;10.593287;10.647356;10.647356;10.647356;10.606658;10.606658;
4.099999;10.648857;10.648857;10.648857;10.801595;10.801595;10.801595;11.072288;11.072288;11.029819;11.029819;11.029819;11.072438;11.072438;11.072438;11.072053;11.072053;11.115696;11.115696;11.115696;11.071748;11.071748;11.113142;11.113142;11.113142;11.031975;
4.199999;11.031975;11.031975;10.653455;10.653455;10.653455;11.709592;11.709592;11.199076;11.199076;11.199076;11.242385;11.242385;11.242031;11.242031;11.242031;11.212800;11.212800;11.251421;11.251421;11.251421;11.176563;11.176563;11.176563;11.242748;11.242748;
4.299999;11.284917;11.284917;11.284917;11.317748;11.317748;11.317748;11.538980;11.538980;11.537162;11.537162;11.537162;11.541074;11.541074;11.541074;11.579554;11.579554;11.540317;11.540317;11.540317;11.539522;11.539522;11.538601;11.538601;11.538601;11.367919;
4.399999;11.367919;11.367919;11.240624;11.240624;11.240624;12.303226;12.303226;11.878016;11.878016;11.878016;11.836020;11.836020;11.836614;11.836614;11.836614;11.835070;11.835070;11.835070;11.836020;11.836020;11.878624;11.878624;11.878624;11.878211;11.878211;
4.499999;11.835846;11.835846;11.835846;11.974559;11.974559;11.974559;12.130278;12.130278;12.099367;12.099367;12.099367;12.211806;12.211806;12.211806;12.172888;12.172888;12.135348;12.135348;12.135348;12.175286;12.175286;12.128510;12.128510;12.128510;12.132842;
4.599998;12.132842;12.132842;11.749240;11.749240;11.749240;12.921532;12.921532;12.473871;12.473871;12.473871;12.429479;12.429479;12.472522;12.472522;12.472522;12.469250;12.469250;-682.714844;-682.714844;-682.714844;12.428986;12.428986;12.428986;12.430473;12.430473;
4.699998;12.472655;12.472655;12.472655;12.592529;12.592529;12.592529;12.770700;12.770700;12.726980;12.726980;12.726980;12.769146;12.769146;12.769146;12.557597;12.557597;12.981551;12.981551;12.981551;12.769515;12.769515;12.769377;12.769377;12.769377;12.769983;
4.799998;12.769983;12.769983;12.301531;12.301531;12.301531;13.575859;13.575859;13.065991;13.065991;13.065991;13.151011;13.151011;13.066833;13.066833;13.066833;13.066195;13.066195;13.084862;13.084862;13.084862;13.026541;13.026541;13.026541;13.163540;13.163540;
4.899998;13.124199;13.124199;13.124199;13.160985;13.160985;13.160985;13.444629;13.444629;13.402234;13.402234;13.402234;13.408963;13.408963;13.408963;13.362885;13.362885;13.365008;13.365008;13.365008;13.323504;13.323504;13.444584;13.444584;13.444584;13.448220;
4.999998;13.448220;13.448220;12.903802;12.903802;14.041321;14.041321;14.041321;13.532829;13.532829;13.532829;13.574654;13.574654;13.576148;13.576148;13.576148;13.532699;13.532699;13.532888;13.532888;13.532888;13.534719;13.534719;13.534719;13.533900;13.533900;
5.099998;13.589739;13.589739;13.589739;13.714656;13.714656;13.714656;14.039611;14.039611;13.999388;13.999388;13.999388;14.002253;14.002253;14.002253;14.042026;14.042026;13.999388;13.999388;13.999388;13.994957;13.994957;13.828760;13.828760;13.828760;14.211383;
5.199998;14.211383;14.211383;-598.829041;-598.829041;-598.829041;14.555506;14.555506;14.338756;14.338756;14.338756;14.168579;14.168579;14.210751;14.210751;14.210751;14.128040;14.128040;14.169209;14.169209;14.169209;14.118600;14.118600;14.118600;14.168661;14.168661;
5.299998;14.169372;14.169372;14.169372;14.373108;14.373108;14.373108;14.593337;14.593337;14.635390;14.635390;14.635390;14.636069;14.636069;14.636069;14.678096;14.678096;14.678463;14.678463;14.678463;14.678065;14.678065;14.762910;14.762910;14.762910;14.739386;
5.399998;14.739386;14.739386;14.273013;14.273013;14.273013;15.485166;15.485166;14.931408;14.931408;14.931408;14.843259;14.843259;14.581133;14.581133;14.581133;15.315946;15.315946;15.315946;14.890285;14.890285;14.938620;14.938620;14.938620;14.846346;14.846346;
5.499998;15.017981;15.017981;15.017981;15.013252;15.013252;15.013252;15.234948;15.234948;15.187117;15.187117;15.187117;15.271899;15.271899;15.271899;15.230801;15.230801;15.229507;15.229507;15.229507;15.162345;15.162345;15.229830;15.229830;15.229830;15.271927;
5.599998;15.271927;15.271927;14.687574;14.687574;14.687574;16.077797;16.077797;15.527139;15.527139;15.527139;15.568724;15.568724;15.527020;15.527020;15.527020;15.569264;15.569264;15.483104;15.483104;15.483104;15.570373;15.570373;15.570373;-679.543030;-679.543030;
5.699997;15.318954;15.318954;15.318954;15.775642;15.775642;15.775642;15.823333;15.823333;15.866122;15.866122;15.866122;15.829415;15.829415;15.829415;15.848638;15.848638;15.786887;15.786887;15.786887;15.860242;15.860242;15.872680;15.872680;15.872680;15.824555;
5.799997;15.824555;15.824555;15.189536;15.189536;15.189536;16.532616;16.532616;16.375900;16.375900;16.375900;16.121428;16.121428;16.120432;16.120432;16.120432;16.095194;16.095194;16.095194;15.949309;15.949309;16.190443;16.190443;16.190443;16.332001;16.332001;
5.899997;16.121460;16.121460;16.121460;16.309328;16.309328;16.309328;16.459570;16.459570;16.375179;16.375179;16.375179;16.408491;16.408491;16.408491;16.459795;16.459795;16.459862;16.459862;16.459862;16.418583;16.418583;16.416395;16.416395;16.416395;16.416195;
5.999997;16.416195;16.416195;15.883060;15.883060;15.883060;17.393417;17.393417;16.714678;16.714678;16.714678;16.756090;16.756090;16.799101;16.799101;16.799101;16.744173;16.744173;16.744173;16.755833;16.755833;16.757687;16.757687;16.757687;16.757030;16.757030;
6.099997;16.798510;16.798510;16.798510;16.408361;16.408361;16.408361;17.520647;17.520647;-670.178467;-670.178467;-670.178467;17.267756;17.267756;17.267756;17.054472;17.054472;17.035566;17.035566;17.035566;17.097458;17.097458;17.051813;17.051813;17.051813;17.055889;
6.199997;17.055889;17.055889;16.456411;16.456411;16.456411;17.951378;17.951378;17.223730;17.223730;17.223730;16.951981;16.951981;17.435905;17.435905;17.435905;17.264994;17.264994;17.174644;17.174644;17.174644;17.228720;17.228720;17.228720;17.175980;17.175980;
6.299997;17.264454;17.264454;17.264454;17.351646;17.351646;17.351646;17.648493;17.648493;17.691803;17.691803;17.691803;17.454544;17.454544;17.454544;17.858295;17.858295;17.692724;17.692724;17.692724;17.690025;17.690025;17.689959;17.689959;17.689959;17.612719;
6.399997;17.612719;17.612719;17.043285;17.043285;17.043285;18.556353;18.556353;17.884615;17.884615;17.884615;17.817745;17.817745;17.860077;17.860077;17.860077;17.817987;17.817987;17.858192;17.858192;17.858192;17.818525;17.818525;17.818525;17.859570;17.859570;
6.499997;17.910376;17.910376;17.910376;17.905834;17.905834;17.905834;18.029600;18.029600;17.986832;17.986832;17.986832;-667.731628;-667.731628;-667.731628;18.241566;18.241566;17.987179;17.987179;17.987179;18.034643;18.034643;18.032524;18.032524;18.032524;18.006405;
6.599997;18.006405;18.006405;17.324011;17.324011;18.751183;18.751183;18.751183;17.816978;17.816978;17.816978;18.199356;18.199356;17.987944;17.987944;17.987944;17.986649;17.986649;18.051626;18.051626;18.051626;17.762390;17.762390;17.762390;18.218786;18.218786;
6.699996;18.029287;18.029287;18.029287;17.991104;17.991104;17.991104;17.987284;17.987284;17.935862;17.935862;17.935862;18.081371;18.081371;18.081371;17.986692;17.986692;17.986000;17.986000;17.986000;17.989809;17.989809;18.028522;18.028522;18.028522;17.936518;
6.799996;17.936518;17.936518;17.371656;17.371656;17.371656;18.787075;18.787075;18.033047;18.033047;18.033047;17.983568;17.983568;17.994232;17.994232;17.994232;18.022921;18.022921;18.036007;18.036007;18.036007;17.986242;17.986242;17.986242;17.980896;17.980896;
6.899996;18.037680;18.037680;18.037680;18.056026;18.056026;18.056026;17.708136;17.708136;18.283257;18.283257;18.283257;-677.115723;-677.115723;-677.115723;17.988117;17.988117;17.986410;17.986410;17.986410;18.029846;18.029846;18.029949;18.029949;18.029949;18.027199;
6.999996;18.027199;18.027199;17.378870;17.378870;17.378870;18.768396;18.768396;18.029846;18.029846;18.029846;17.988592;17.988592;18.035641;18.035641;18.035641;17.957798;17.957798;17.957798;18.046429;18.046429;17.970041;17.970041;17.970041;17.964569;17.964569;
7.099996;18.065290;18.065290;18.065290;18.019730;18.019730;18.019730;18.027998;18.027998;17.986624;17.986624;17.986624;18.093121;18.093121;18.093121;17.961924;17.961924;17.991972;17.991972;17.991972;17.989506;17.989506;18.071707;18.071707;18.071707;17.985340;
7.199996;17.985340;17.985340;17.391870;17.391870;17.391870;18.736702;18.736702;18.084730;18.084730;18.084730;17.985374;17.985374;18.031168;18.031168;18.031168;17.987352;17.987352;18.072021;18.072021;18.072021;17.932926;17.932926;17.932926;18.041670;18.041670;
7.299996;18.029776;18.029776;18.029776;18.069296;18.069296;18.069296;17.987215;17.987215;17.986380;17.986380;17.986380;-675.008179;-675.008179;-675.008179;18.082735;18.082735;17.986729;17.986729;17.986729;18.023825;18.023825;18.028522;18.028522;18.028522;17.986925;
7.399996;17.986925;17.986925;17.303984;17.303984;17.303984;18.793676;18.793676;18.029776;18.029776;18.029776;17.946075;17.946075;18.027685;18.027685;18.027685;18.031202;18.031202;17.985964;17.985964;17.985964;18.029322;18.029322;18.029322;17.962938;17.962938;
7.499996;18.031725;18.031725;18.031725;18.055143;18.055143;18.055143;17.987423;17.987423;18.030298;18.030298;18.030298;17.975037;17.975037;17.975037;18.042494;18.042494;17.984749;17.984749;17.984749;18.032421;18.032421;18.030298;18.030298;18.030298;17.986000;
7.599996;17.986000;17.986000;17.343740;17.343740;17.343740;18.791985;18.791985;18.025345;18.025345;18.025345;18.029984;18.029984;18.028660;18.028660;18.028660;17.986877;17.986877;18.059633;18.059633;18.059633;17.963078;17.963078;17.963078;18.032036;18.032036;
7.699996;18.029600;18.029600;18.029600;18.055387;18.055387;18.055387;17.987804;17.987804;18.028870;18.028870;18.028870;-675.009399;-675.009399;-675.009399;17.967928;17.967928;17.987869;17.987869;17.987869;18.029770;18.029770;18.029879;18.029879;18.029879;17.987562;
7.799995;17.987562;17.987562;17.387712;17.387712;17.387712;18.793676;18.793676;18.030298;18.030298;18.030298;17.945141;17.945141;18.071604;18.071604;18.071604;17.987839;17.987839;18.030077;18.030077;18.030077;17.987875;17.987875;17.987875;18.005705;18.005705;
7.899995;18.031305;18.031305;18.031305;18.020451;18.020451;18.020451;17.985466;17.985466;18.035345;18.035345;18.035345;18.025877;18.025877;18.025877;18.035728;18.035728;17.987770;17.987770;17.987770;18.028799;18.028799;18.031643;18.031643;18.031643;17.987076;
7.999995;17.987076;17.987076;17.411392;17.411392;17.411392;18.751835;18.751835;18.028278;18.028278;18.028278;18.030575;18.030575;18.029739;18.029739;18.029739;17.987585;17.987585;18.029461;18.029461;18.029461;18.029810;18.029810;18.029810;17.987736;17.987736;
8.099996;18.082075;18.082075;18.082075;18.050205;18.050205;18.050205;17.987562;17.987562;17.755367;17.755367;17.755367;-676.707642;-676.707642;-676.707642;17.747030;17.747030;18.283911;18.283911;18.283911;18.031271;18.031271;18.071568;18.071568;18.071568;17.980816;
8.199995;17.980816;17.980816;17.366379;17.366379;17.366379;18.793110;18.793110;17.789291;17.789291;17.789291;18.234303;18.234303;18.037575;18.037575;18.037575;18.019754;18.019754;18.038759;18.038759;18.038759;17.787666;17.787666;17.787666;18.262794;18.262794;
8.299995;18.028208;18.028208;18.028208;18.051924;18.051924;18.051924;18.029671;18.029671;18.029114;18.029114;18.029114;17.790129;17.790129;17.790129;18.239735;18.239735;18.030714;18.030714;18.030714;18.073242;18.073242;18.028730;18.028730;18.028730;17.746920;
8.399995;17.746920;17.746920;17.620445;17.620445;17.620445;18.719852;18.719852;18.029009;18.029009;18.029009;17.986729;17.986729;18.029762;18.029762;18.029762;17.787632;17.787632;17.787632;18.286316;18.286316;17.987352;17.987352;17.987352;18.029219;18.029219;
8.499995;18.029810;18.029810;18.029810;18.051003;18.051003;18.051003;17.782684;17.782684;18.284092;18.284092;18.284092;-677.191528;-677.191528;-677.191528;17.989258;17.989258;18.028660;18.028660;18.028660;17.779804;17.779804;18.287481;18.287481;18.287481;17.993988;
8.599995;17.993988;17.993988;17.340952;17.340952;17.340952;18.793423;18.793423;18.029322;18.029322;18.029322;17.747469;17.747469;18.199461;18.199461;18.199461;18.030008;18.030008;18.030008;18.029184;18.029184;17.983395;17.983395;17.983395;17.755072;17.755072;
8.699995;18.338829;18.338829;18.338829;18.007538;18.007538;18.007538;17.979891;17.979891;17.831682;17.831682;17.831682;18.283634;18.283634;18.283634;17.697239;17.697239;18.221256;18.221256;18.221256;18.031933;18.031933;18.022537;18.022537;18.022537;17.986174;
8.799994;17.986174;17.986174;17.397593;17.397593;17.397593;18.506021;18.506021;18.293232;18.293232;18.293232;17.986692;17.986692;18.028452;18.028452;18.028452;18.031551;18.031551;18.031551;18.029045;18.029045;17.784021;17.784021;17.784021;18.291990;18.291990;
8.899995;18.027512;18.027512;18.027512;18.070654;18.070654;18.070654;17.962315;17.962315;18.030853;18.030853;18.030853;-676.956238;-676.956238;-676.956238;18.047041;18.047041;18.029804;18.029804;18.029804;18.073318;18.073318;18.028442;18.028442;18.028442;18.029531;
8.999994;18.029531;18.029531;17.380592;17.380592;17.380592;18.792963;18.792963;18.030540;18.030540;18.030540;18.029417;18.029417;17.987318;17.987318;17.987318;18.065012;18.065012;18.034092;18.034092;18.034092;17.986658;17.986658;17.986658;18.007860;18.007860;
9.099995;17.957073;17.957073;17.957073;18.060970;18.060970;18.060970;18.030643;18.030643;18.028835;18.028835;18.028835;18.029104;18.029104;18.029104;18.030401;18.030401;17.986971;17.986971;17.986971;18.029776;18.029776;18.070976;18.070976;18.070976;17.988674;
9.199994;17.988674;17.988674;17.426929;17.426929;18.793617;18.793617;18.793617;17.976292;17.976292;17.976292;18.084240;18.084240;17.751917;17.751917;17.751917;18.284492;18.284492;18.028152;18.028152;18.028152;18.030993;18.030993;18.030993;18.050859;18.050859;
9.299994;18.050938;18.050938;18.050938;18.050159;18.050159;18.050159;18.029390;18.029390;18.036844;18.036844;18.036844;-676.740662;-676.740662;-676.740662;18.035620;18.035620;18.023895;18.023895;18.023895;18.029421;18.029421;18.078583;18.078583;18.078583;18.030088;
9.399994;18.030088;18.030088;17.363783;17.363783;17.363783;18.793314;18.793314;18.029287;18.029287;18.029287;17.998569;17.998569;18.029762;18.029762;18.029762;18.029913;18.029913;18.071604;18.071604;18.071604;17.985893;17.985893;17.985893;17.973021;17.973021;
9.499994;18.072371;18.072371;18.072371;18.091471;18.091471;18.091471;18.028696;18.028696;18.031305;18.031305;18.031305;18.029913;18.029913;18.029913;18.030043;18.030043;18.030437;18.030437;18.030437;18.030298;18.030298;18.071533;18.071533;18.071533;18.029913;
9.599994;18.029913;18.029913;17.361481;17.361481;17.361481;18.818274;18.818274;18.049335;18.049335;18.049335;18.030611;18.030611;18.029278;18.029278;18.029278;18.072300;18.072300;18.029705;18.029705;18.029705;18.051104;18.051104;18.051104;18.051077;18.051077;
9.699994;18.071568;18.071568;18.071568;18.023613;18.023613;18.023613;18.029358;18.029358;18.071218;18.071218;18.071218;-677.003967;-677.003967;-677.003967;17.970284;17.970284;18.083500;18.083500;18.083500;18.000254;18.000254;17.775038;17.775038;17.775038;18.281658;
9.799994;18.281658;18.281658;17.426643;17.426643;18.751074;18.751074;18.751074;18.030088;18.030088;18.030088;18.028975;18.028975;17.987665;17.987665;17.987665;18.029879;18.029879;18.030390;18.030390;18.030390;17.987492;17.987492;17.987492;17.999519;17.999519;
9.899994;18.037960;18.037960;18.037960;17.999870;17.999870;17.999870;18.030958;18.030958;18.026295;18.026295;18.026295;18.030191;18.030191;18.030191;17.989819;17.989819;17.987110;17.987110;17.987110;18.028906;18.028906;18.030043;18.030043;18.030043;18.029776;
9.999993;18.029776;18.029776;17.426819;17.426819;17.426819;18.736881;18.736881;18.084452;18.084452;18.084452;18.030575;18.030575;18.028730;18.028730;18.028730;18.028870;18.028870;18.029913;18.029913;18.029913;17.974909;17.974909;17.974909;17.805674;17.805674;
